price,distance,ratings,ac,area,attached,backup,bathroom,bed,breakfast,buffet,call,cameras,card,cctv,coffee/tea,complimentary,doctor,elevator,exit,facility,fire,free,fridge,fully,functional,geyser,high,in-house,king,kitchen,maker,mini,modern,on,parking,payment,power,queen,reception,restaurant,seating,sized,speed,tv,wardrobe,washroom,wifi
1199.0,5.1,4.6,0.12855516132286468,0.4174933798576095,0.0,0.1686912829099151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16022942186499667,0.504853761596456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.504853761596456,0.0,0.0,0.0,0.0,0.1686912829099151,0.0,0.0,0.0,0.4174933798576095,0.0,0.0,0.12983470926235813,0.0,0.0,0.16022942186499667
799.0,5.0,4.0,0.1571171154840508,0.0,0.0,0.20617054582152974,0.0,0.46983704024597717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19582865689755716,0.0,0.0,0.0,0.22431340731105845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20617054582152974,0.5446228615208565,0.0,0.0,0.0,0.46983704024597717,0.0,0.15868094908908098,0.0,0.0,0.19582865689755716
747.0,4.0,3.361290322580645,0.25548681962907643,0.0,0.0,0.3352521900039618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5545370696044906,0.0,0.0,0.0,0.31843533143318986,0.0,0.0,0.0,0.3647541444323517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3352521900039618,0.0,0.0,0.0,0.0,0.0,0.0,0.258029756297353,0.0,0.0,0.31843533143318986
576.0,8.8,3.1,0.24988222920560965,0.0,0.0,0.3278977941244781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35675256694286184,0.0,0.0,0.0,0.7290831543099835,0.0,0.0,0.0,0.0,0.0,0.0,0.3278977941244781,0.0,0.0,0.0,0.0,0.0,0.0,0.25236938171046364,0.0,0.0,0.0
699.0,1.7,2.3,0.25548681962907643,0.0,0.0,0.3352521900039618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5545370696044906,0.0,0.0,0.0,0.31843533143318986,0.0,0.0,0.0,0.3647541444323517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3352521900039618,0.0,0.0,0.0,0.0,0.0,0.0,0.258029756297353,0.0,0.0,0.31843533143318986
641.0,6.7,3.9,0.12745061706046412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40199713192313685,0.0,0.40199713192313685,0.0,0.0,0.0,0.0,0.0,0.4270712370658138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4270712370658138,0.0,0.0,0.0,0.5283981869622779,0.0,0.0,0.0,0.0,0.12871917114081968,0.0,0.0,0.0
599.0,8.6,4.1,0.1776039188284353,0.5767832235177011,0.0,0.23305352043977784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22136313269731464,0.0,0.0,0.0,0.25356206458771885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23305352043977784,0.0,0.0,0.0,0.5767832235177011,0.0,0.0,0.17937166370965515,0.0,0.0,0.22136313269731464
1199.0,5.0,4.0,0.25548681962907643,0.0,0.0,0.3352521900039618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5545370696044906,0.0,0.0,0.0,0.31843533143318986,0.0,0.0,0.0,0.3647541444323517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3352521900039618,0.0,0.0,0.0,0.0,0.0,0.0,0.258029756297353,0.0,0.0,0.31843533143318986
1463.0,8.8,4.2,0.10931852687788461,0.0,0.0,0.0,0.0,0.32690196070694433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1362531397458654,0.0,0.0,0.0,0.0,0.0,0.0,0.3932474608144274,0.31895944203006005,0.0,0.0,0.48405657197253776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32690196070694433,0.0,0.11040660684585847,0.48405657197253776,0.0,0.1362531397458654
999.0,5.7,3.2,0.15535395601543928,0.0,0.0,0.2038569115055348,0.0,0.4645645552995602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1936310786797375,0.0,0.0,0.0,0.2217961748197507,0.0,0.0,0.5588489936275102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2038569115055348,0.0,0.0,0.0,0.0,0.4645645552995602,0.0,0.15690024036735628,0.0,0.0,0.1936310786797375
931.0,4.5,3.4,0.25548681962907643,0.0,0.0,0.3352521900039618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5545370696044906,0.0,0.0,0.0,0.31843533143318986,0.0,0.0,0.0,0.3647541444323517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3352521900039618,0.0,0.0,0.0,0.0,0.0,0.0,0.258029756297353,0.0,0.0,0.31843533143318986
808.0,2.0,3.0,0.25548681962907643,0.0,0.0,0.3352521900039618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5545370696044906,0.0,0.0,0.0,0.31843533143318986,0.0,0.0,0.0,0.3647541444323517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3352521900039618,0.0,0.0,0.0,0.0,0.0,0.0,0.258029756297353,0.0,0.0,0.31843533143318986
1597.0,4.0,3.2,0.12533935383336858,0.0,0.0,0.1644714702986425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6048201512911182,0.0,0.6048201512911182,0.15622128271625413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3657035225854949,0.0,0.0,0.0,0.0,0.0,0.0,0.1644714702986425,0.0,0.0,0.0,0.0,0.0,0.0,0.12658689387987157,0.0,0.0,0.15622128271625413
1143.0,4.0,4.7,0.11093318096681758,0.0,0.45991846135210246,0.0,0.0,0.33173036081999463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1382656228583242,0.0,0.0,0.0,0.0,0.0,0.0,0.3990557957664325,0.32367052972933824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33173036081999463,0.0,0.11203733206947969,0.0,0.4912061736506084,0.1382656228583242
1315.0,4.9,3.6,0.30701682343803904,0.0,0.0,0.4028703420986505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3826616342439712,0.0,0.0,0.0,0.4383226458494591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4028703420986505,0.0,0.0,0.0,0.0,0.0,0.0,0.31007265363402275,0.0,0.0,0.3826616342439712
999.0,5.0,3.2,0.17390443919655882,0.0,0.0,0.22819902872759368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5827322432160259,0.0,0.2167521511037544,0.0,0.0,0.0,0.2482803810553585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5827322432160259,0.0,0.22819902872759368,0.0,0.0,0.0,0.0,0.0,0.0,0.17563536205140917,0.0,0.0,0.2167521511037544
799.0,4.6,2.3,0.1769977635759205,0.0,0.0,0.0,0.0,0.5292873733868251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6135361394875867,0.0,0.0,0.0,0.5292873733868251,0.0,0.17875947521276195,0.0,0.0,0.0
758.0,3.9,3.2,0.08402465687808379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20945440160379664,0.0,0.4054576964929062,0.4054576964929062,0.0,0.4054576964929062,0.0,0.0,0.4903186758917558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4054576964929062,0.08486097939884962,0.0,0.0,0.20945440160379664
845.0,3.7,3.5,0.3650979770408767,0.0,0.0,0.4790849741159797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5212441113121573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4790849741159797,0.0,0.0,0.0,0.0,0.0,0.0,0.3687319063162841,0.0,0.0,0.0
999.0,4.9,3.9,0.13734283043757717,0.4460320526111484,0.0,0.0,0.0,0.4107047711065366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4760782750615106,0.0,0.0,0.4460320526111484,0.4107047711065366,0.0,0.13870984467397363,0.0,0.0,0.0
799.0,5.0,3.9,0.18105299630151808,0.0,0.0,0.23757943210137783,0.0,0.0,0.0,0.0,0.0,0.5710665583107496,0.0,0.5710665583107496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22566201641223357,0.0,0.0,0.0,0.25848625325859315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23757943210137783,0.0,0.0,0.0,0.0,0.0,0.0,0.182855070881588,0.0,0.0,0.22566201641223357
999.0,4.9,3.4,0.25548681962907643,0.0,0.0,0.3352521900039618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5545370696044906,0.0,0.0,0.0,0.31843533143318986,0.0,0.0,0.0,0.3647541444323517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3352521900039618,0.0,0.0,0.0,0.0,0.0,0.0,0.258029756297353,0.0,0.0,0.31843533143318986
1782.0,2.8,4.1,0.15340453203384533,0.0,0.636000660240235,0.0,0.7402475713797123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1549314131862861,0.0,0.0,0.0
1055.0,4.6,4.1,0.0,0.0,0.0,0.2584534107094775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24548891835229544,0.0,0.0,0.0,0.28119712714731154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2584534107094775,0.0,0.8165795898758522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24548891835229544
1270.0,4.6,2.9,0.1295706072871014,0.4207911235134028,0.0,0.17002376058463547,0.0,0.3874630109080973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1614950600401623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17002376058463547,0.4491370319031836,0.0,0.0,0.4207911235134028,0.3874630109080973,0.0,0.13086026226374403,0.0,0.0,0.1614950600401623
1649.0,9.9,3.6,0.7035965579785829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.710599664790725,0.0,0.0,0.0
999.0,7.7,3.9,0.286144519776042,0.0,0.0,0.3754815103645071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6210799590771989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40852361639025986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3754815103645071,0.0,0.0,0.0,0.0,0.0,0.0,0.28899260169596763,0.0,0.0,0.0
1275.0,4.7,3.9,0.30701682343803904,0.0,0.0,0.4028703420986505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3826616342439712,0.0,0.0,0.0,0.4383226458494591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4028703420986505,0.0,0.0,0.0,0.0,0.0,0.0,0.31007265363402275,0.0,0.0,0.3826616342439712
626.0,7.0,2.8,0.7035965579785829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.710599664790725,0.0,0.0,0.0
999.0,5.1,3.361290322580645,0.7035965579785829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.710599664790725,0.0,0.0,0.0
999.0,4.8,4.0,0.7035965579785829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.710599664790725,0.0,0.0,0.0
1199.0,5.3,3.4,0.14013150213376893,0.0,0.0,0.18388186540149895,0.0,0.0,0.0,0.0,0.0,0.44199442300958985,0.0,0.44199442300958985,0.0,0.0,0.0,0.0,0.0,0.469563312822312,0.0,0.17465801715713644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.469563312822312,0.0,0.18388186540149895,0.0,0.0,0.0,0.0,0.0,0.0,0.1415262728529551,0.0,0.0,0.17465801715713644
576.0,4.3,2.7,0.14167312465952658,0.0,0.0,0.1859047968727586,0.0,0.0,0.0,0.0,0.0,0.0,0.6273209950947655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1765794747127443,0.0,0.0,0.0,0.20226428685936956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6273209950947655,0.1859047968727586,0.0,0.0,0.0,0.0,0.0,0.0,0.14308323960842714,0.0,0.0,0.1765794747127443
999.0,5.0,3.0,0.25548681962907643,0.0,0.0,0.3352521900039618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5545370696044906,0.0,0.0,0.0,0.31843533143318986,0.0,0.0,0.0,0.3647541444323517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3352521900039618,0.0,0.0,0.0,0.0,0.0,0.0,0.258029756297353,0.0,0.0,0.31843533143318986
1022.0,7.3,3.361290322580645,0.30701682343803904,0.0,0.0,0.4028703420986505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3826616342439712,0.0,0.0,0.0,0.4383226458494591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4028703420986505,0.0,0.0,0.0,0.0,0.0,0.0,0.31007265363402275,0.0,0.0,0.3826616342439712
1670.0,8.2,3.1,0.16971446088470704,0.0,0.0,0.2227009000681317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36836718209239694,0.0,0.5686921446885111,0.0,0.2115298185608487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5686921446885111,0.0,0.2227009000681317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2115298185608487
944.0,8.6,3.4,0.18105299630151808,0.0,0.0,0.23757943210137783,0.0,0.0,0.0,0.0,0.0,0.5710665583107496,0.0,0.5710665583107496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22566201641223357,0.0,0.0,0.0,0.25848625325859315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23757943210137783,0.0,0.0,0.0,0.0,0.0,0.0,0.182855070881588,0.0,0.0,0.22566201641223357
799.0,4.9,3.8,0.17448836246030722,0.0,0.0,0.0,0.0,0.5217833558307658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6276804805084203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5217833558307658,0.0,0.17622509727790775,0.0,0.0,0.0
576.0,7.6,2.6,0.30701682343803904,0.0,0.0,0.4028703420986505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3826616342439712,0.0,0.0,0.0,0.4383226458494591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4028703420986505,0.0,0.0,0.0,0.0,0.0,0.0,0.31007265363402275,0.0,0.0,0.3826616342439712
756.0,3.7,3.2,0.14013150213376893,0.0,0.0,0.18388186540149895,0.0,0.0,0.0,0.0,0.0,0.44199442300958985,0.0,0.44199442300958985,0.0,0.0,0.0,0.0,0.0,0.469563312822312,0.0,0.17465801715713644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.469563312822312,0.0,0.18388186540149895,0.0,0.0,0.0,0.0,0.0,0.0,0.1415262728529551,0.0,0.0,0.17465801715713644
999.0,4.8,3.2,0.30701682343803904,0.0,0.0,0.4028703420986505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3826616342439712,0.0,0.0,0.0,0.4383226458494591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4028703420986505,0.0,0.0,0.0,0.0,0.0,0.0,0.31007265363402275,0.0,0.0,0.3826616342439712
576.0,9.9,3.361290322580645,0.25548681962907643,0.0,0.0,0.3352521900039618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5545370696044906,0.0,0.0,0.0,0.31843533143318986,0.0,0.0,0.0,0.3647541444323517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3352521900039618,0.0,0.0,0.0,0.0,0.0,0.0,0.258029756297353,0.0,0.0,0.31843533143318986
1199.0,5.0,3.8,0.25548681962907643,0.0,0.0,0.3352521900039618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5545370696044906,0.0,0.0,0.0,0.31843533143318986,0.0,0.0,0.0,0.3647541444323517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3352521900039618,0.0,0.0,0.0,0.0,0.0,0.0,0.258029756297353,0.0,0.0,0.31843533143318986
1050.0,7.1,3.6,0.18105299630151808,0.0,0.0,0.23757943210137783,0.0,0.0,0.0,0.0,0.0,0.5710665583107496,0.0,0.5710665583107496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22566201641223357,0.0,0.0,0.0,0.25848625325859315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23757943210137783,0.0,0.0,0.0,0.0,0.0,0.0,0.182855070881588,0.0,0.0,0.22566201641223357
599.0,7.7,3.0,0.18105299630151808,0.0,0.0,0.23757943210137783,0.0,0.0,0.0,0.0,0.0,0.5710665583107496,0.0,0.5710665583107496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22566201641223357,0.0,0.0,0.0,0.25848625325859315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23757943210137783,0.0,0.0,0.0,0.0,0.0,0.0,0.182855070881588,0.0,0.0,0.22566201641223357
1793.0,8.6,2.9,0.10191420849344617,0.3309747109459253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4512706474149541,0.0,0.0,0.0,0.0,0.0,0.0,0.12702449702289192,0.4002310835954793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4512706474149541,0.4002310835954793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3309747109459253,0.0,0.0,0.10292859106775128,0.0,0.0,0.12702449702289192
799.0,4.2,3.0,0.7035965579785829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.710599664790725,0.0,0.0,0.0
2598.0,8.7,3.7,0.19990340224494305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6305233840179856,0.0,0.6305233840179856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.249156908528232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20189310054883178,0.0,0.0,0.249156908528232
1259.0,7.2,4.0,0.16896551400024307,0.0,0.0,0.0,0.0,0.5052680400664117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21059634124986107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5856935538158863,0.0,0.0,0.0,0.5052680400664117,0.0,0.17064727825661144,0.0,0.0,0.21059634124986107
