price,distance,ratings,ac,area,attached,backup,bathroom,bed,breakfast,buffet,call,cameras,card,cctv,coffee/tea,complimentary,doctor,elevator,exit,facility,fire,free,fridge,fully,functional,geyser,high,in-house,king,kitchen,maker,mini,modern,on,parking,payment,power,queen,reception,restaurant,seating,sized,speed,tv,wardrobe,washroom,wifi
999.0,4.5,2.6,0.1571171154840508,0.0,0.0,0.20617054582152974,0.0,0.46983704024597717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19582865689755716,0.0,0.0,0.0,0.22431340731105845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20617054582152974,0.5446228615208565,0.0,0.0,0.0,0.46983704024597717,0.0,0.15868094908908098,0.0,0.0,0.19582865689755716
885.0,8.6,3.6,0.25548681962907643,0.0,0.0,0.3352521900039618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5545370696044906,0.0,0.0,0.0,0.31843533143318986,0.0,0.0,0.0,0.3647541444323517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3352521900039618,0.0,0.0,0.0,0.0,0.0,0.0,0.258029756297353,0.0,0.0,0.31843533143318986
576.0,7.4,3.8,0.30701682343803904,0.0,0.0,0.4028703420986505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3826616342439712,0.0,0.0,0.0,0.4383226458494591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4028703420986505,0.0,0.0,0.0,0.0,0.0,0.0,0.31007265363402275,0.0,0.0,0.3826616342439712
1762.0,9.0,4.1,0.25548681962907643,0.0,0.0,0.3352521900039618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5545370696044906,0.0,0.0,0.0,0.31843533143318986,0.0,0.0,0.0,0.3647541444323517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3352521900039618,0.0,0.0,0.0,0.0,0.0,0.0,0.258029756297353,0.0,0.0,0.31843533143318986
1371.0,8.5,3.2,0.15902993317182942,0.0,0.0,0.20868056304996102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5328896152614638,0.0,0.1982127671043513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46400276512348476,0.0,0.0,0.0,0.0,0.5328896152614638,0.0,0.20868056304996102,0.0,0.0,0.0,0.0,0.0,0.0,0.16061280562295369,0.0,0.0,0.1982127671043513
1010.0,6.7,3.5,0.25548681962907643,0.0,0.0,0.3352521900039618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5545370696044906,0.0,0.0,0.0,0.31843533143318986,0.0,0.0,0.0,0.3647541444323517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3352521900039618,0.0,0.0,0.0,0.0,0.0,0.0,0.258029756297353,0.0,0.0,0.31843533143318986
2092.0,6.4,3.7,0.11093318096681758,0.0,0.45991846135210246,0.0,0.0,0.33173036081999463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1382656228583242,0.0,0.0,0.0,0.0,0.0,0.0,0.3990557957664325,0.32367052972933824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33173036081999463,0.0,0.11203733206947969,0.0,0.4912061736506084,0.1382656228583242
1199.0,5.4,3.7,0.1776039188284353,0.5767832235177011,0.0,0.23305352043977784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22136313269731464,0.0,0.0,0.0,0.25356206458771885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23305352043977784,0.0,0.0,0.0,0.5767832235177011,0.0,0.0,0.17937166370965515,0.0,0.0,0.22136313269731464
576.0,8.5,2.7,0.3650979770408767,0.0,0.0,0.4790849741159797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5212441113121573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4790849741159797,0.0,0.0,0.0,0.0,0.0,0.0,0.3687319063162841,0.0,0.0,0.0
770.0,6.3,3.361290322580645,0.25548681962907643,0.0,0.0,0.3352521900039618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5545370696044906,0.0,0.0,0.0,0.31843533143318986,0.0,0.0,0.0,0.3647541444323517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3352521900039618,0.0,0.0,0.0,0.0,0.0,0.0,0.258029756297353,0.0,0.0,0.31843533143318986
1269.0,5.0,3.1,0.25548681962907643,0.0,0.0,0.3352521900039618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5545370696044906,0.0,0.0,0.0,0.31843533143318986,0.0,0.0,0.0,0.3647541444323517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3352521900039618,0.0,0.0,0.0,0.0,0.0,0.0,0.258029756297353,0.0,0.0,0.31843533143318986
1195.0,6.6,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
947.0,8.5,2.6,0.1896691341767825,0.0,0.0,0.24888560866364515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2364010546294193,0.0,0.0,0.0,0.27078736532208836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24888560866364515,0.0,0.7863502659557224,0.0,0.0,0.0,0.0,0.19155696775206693,0.0,0.0,0.2364010546294193
1360.0,4.7,1.0,0.7035965579785829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.710599664790725,0.0,0.0,0.0
1355.0,4.7,2.2,0.22868245308507043,0.0,0.0,0.30007924997287366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2850267299378591,0.0,0.0,0.0,0.32648601067889776,0.0,0.0,0.0,0.667228417005274,0.0,0.0,0.0,0.0,0.0,0.0,0.30007924997287366,0.0,0.0,0.0,0.0,0.0,0.0,0.230958597882621,0.0,0.0,0.2850267299378591
1566.0,5.0,3.361290322580645,0.25548681962907643,0.0,0.0,0.3352521900039618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5545370696044906,0.0,0.0,0.0,0.31843533143318986,0.0,0.0,0.0,0.3647541444323517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3352521900039618,0.0,0.0,0.0,0.0,0.0,0.0,0.258029756297353,0.0,0.0,0.31843533143318986
827.0,5.4,3.3,0.30701682343803904,0.0,0.0,0.4028703420986505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3826616342439712,0.0,0.0,0.0,0.4383226458494591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4028703420986505,0.0,0.0,0.0,0.0,0.0,0.0,0.31007265363402275,0.0,0.0,0.3826616342439712
1360.0,4.7,4.3,0.25548681962907643,0.0,0.0,0.3352521900039618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5545370696044906,0.0,0.0,0.0,0.31843533143318986,0.0,0.0,0.0,0.3647541444323517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3352521900039618,0.0,0.0,0.0,0.0,0.0,0.0,0.258029756297353,0.0,0.0,0.31843533143318986
1306.0,4.3,3.9,0.7035965579785829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.710599664790725,0.0,0.0,0.0
1199.0,5.0,2.5,0.22868245308507043,0.0,0.0,0.30007924997287366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2850267299378591,0.0,0.0,0.0,0.32648601067889776,0.0,0.0,0.0,0.667228417005274,0.0,0.0,0.0,0.0,0.0,0.0,0.30007924997287366,0.0,0.0,0.0,0.0,0.0,0.0,0.230958597882621,0.0,0.0,0.2850267299378591
1251.0,9.8,3.1,0.20800147053994558,0.6755017539356449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6755017539356449,0.0,0.0,0.21007177133769084,0.0,0.0,0.0
1398.0,4.9,3.1,0.7035965579785829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.710599664790725,0.0,0.0,0.0
1237.0,9.7,3.7,0.3650979770408767,0.0,0.0,0.4790849741159797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5212441113121573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4790849741159797,0.0,0.0,0.0,0.0,0.0,0.0,0.3687319063162841,0.0,0.0,0.0
2104.0,6.8,4.1,0.25548681962907643,0.0,0.0,0.3352521900039618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5545370696044906,0.0,0.0,0.0,0.31843533143318986,0.0,0.0,0.0,0.3647541444323517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3352521900039618,0.0,0.0,0.0,0.0,0.0,0.0,0.258029756297353,0.0,0.0,0.31843533143318986
1649.0,4.8,4.0,0.13224554684632148,0.0,0.0,0.17353384124812618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16482906868428984,0.0,0.0,0.0,0.18880469593284926,0.0,0.6381457156505207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17353384124812618,0.0,0.0,0.6381457156505207,0.0,0.0,0.0,0.13356182629580554,0.0,0.0,0.16482906868428984
1767.0,4.7,3.1,0.08426469664603359,0.0,0.0,0.0,0.0,0.5039638813050441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10502638313613856,0.0,0.0,0.0,0.0,0.0,0.0,0.3031222514493504,0.0,0.0,0.0,0.3731195558676752,0.0,0.0,0.0,0.0,0.29209090347135575,0.0,0.0,0.0,0.5039638813050441,0.0,0.08510340835434597,0.3731195558676752,0.0,0.10502638313613856
1199.0,5.0,2.9,0.25548681962907643,0.0,0.0,0.3352521900039618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5545370696044906,0.0,0.0,0.0,0.31843533143318986,0.0,0.0,0.0,0.3647541444323517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3352521900039618,0.0,0.0,0.0,0.0,0.0,0.0,0.258029756297353,0.0,0.0,0.31843533143318986
1313.0,9.3,2.9,0.1032461342638864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4982101840793304,0.3256527964595348,0.0,0.3256527964595348,0.0,0.0,0.4982101840793304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14740273264995332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4982101840793304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10427377389343215,0.0,0.0,0.0
1257.0,8.2,3.0,0.25548681962907643,0.0,0.0,0.3352521900039618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5545370696044906,0.0,0.0,0.0,0.31843533143318986,0.0,0.0,0.0,0.3647541444323517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3352521900039618,0.0,0.0,0.0,0.0,0.0,0.0,0.258029756297353,0.0,0.0,0.31843533143318986
799.0,5.0,3.8,0.7035965579785829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.710599664790725,0.0,0.0,0.0
1354.0,8.3,2.7,0.25548681962907643,0.0,0.0,0.3352521900039618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5545370696044906,0.0,0.0,0.0,0.31843533143318986,0.0,0.0,0.0,0.3647541444323517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3352521900039618,0.0,0.0,0.0,0.0,0.0,0.0,0.258029756297353,0.0,0.0,0.31843533143318986
1389.0,7.7,3.8,0.1215529281008676,0.0,0.0,0.15950288710146907,0.0,0.0,0.0,0.0,0.0,0.3833949932955318,0.0,0.3833949932955318,0.5382298442006676,0.0,0.0,0.0,0.0,0.0,0.0,0.1515019326737485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5382298442006676,0.0,0.0,0.0,0.0,0.0,0.15950288710146907,0.0,0.0,0.0,0.0,0.0,0.0,0.12276278072047765,0.0,0.0,0.1515019326737485
1257.0,6.7,2.4,0.7035965579785829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.710599664790725,0.0,0.0,0.0
1499.0,5.4,2.7,0.14167312465952658,0.0,0.0,0.1859047968727586,0.0,0.0,0.0,0.0,0.0,0.0,0.6273209950947655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1765794747127443,0.0,0.0,0.0,0.20226428685936956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6273209950947655,0.1859047968727586,0.0,0.0,0.0,0.0,0.0,0.0,0.14308323960842714,0.0,0.0,0.1765794747127443
1199.0,5.0,3.1,0.25548681962907643,0.0,0.0,0.3352521900039618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5545370696044906,0.0,0.0,0.0,0.31843533143318986,0.0,0.0,0.0,0.3647541444323517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3352521900039618,0.0,0.0,0.0,0.0,0.0,0.0,0.258029756297353,0.0,0.0,0.31843533143318986
1943.0,8.7,3.1,0.17390443919655882,0.0,0.0,0.22819902872759368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5827322432160259,0.0,0.2167521511037544,0.0,0.0,0.0,0.2482803810553585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5827322432160259,0.0,0.22819902872759368,0.0,0.0,0.0,0.0,0.0,0.0,0.17563536205140917,0.0,0.0,0.2167521511037544
1360.0,4.9,2.7,0.30701682343803904,0.0,0.0,0.4028703420986505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3826616342439712,0.0,0.0,0.0,0.4383226458494591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4028703420986505,0.0,0.0,0.0,0.0,0.0,0.0,0.31007265363402275,0.0,0.0,0.3826616342439712
1360.0,5.1,2.3,0.25548681962907643,0.0,0.0,0.3352521900039618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5545370696044906,0.0,0.0,0.0,0.31843533143318986,0.0,0.0,0.0,0.3647541444323517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3352521900039618,0.0,0.0,0.0,0.0,0.0,0.0,0.258029756297353,0.0,0.0,0.31843533143318986
1360.0,5.0,3.0,0.25548681962907643,0.0,0.0,0.3352521900039618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5545370696044906,0.0,0.0,0.0,0.31843533143318986,0.0,0.0,0.0,0.3647541444323517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3352521900039618,0.0,0.0,0.0,0.0,0.0,0.0,0.258029756297353,0.0,0.0,0.31843533143318986
1199.0,4.5,2.8,0.22868245308507043,0.0,0.0,0.30007924997287366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2850267299378591,0.0,0.0,0.0,0.32648601067889776,0.0,0.0,0.0,0.667228417005274,0.0,0.0,0.0,0.0,0.0,0.0,0.30007924997287366,0.0,0.0,0.0,0.0,0.0,0.0,0.230958597882621,0.0,0.0,0.2850267299378591
1360.0,4.6,1.0,0.25548681962907643,0.0,0.0,0.3352521900039618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5545370696044906,0.0,0.0,0.0,0.31843533143318986,0.0,0.0,0.0,0.3647541444323517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3352521900039618,0.0,0.0,0.0,0.0,0.0,0.0,0.258029756297353,0.0,0.0,0.31843533143318986
1153.977777777778,5.1,4.6,0.12855516132286468,0.4174933798576095,0.0,0.1686912829099151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16022942186499667,0.504853761596456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.504853761596456,0.0,0.0,0.0,0.0,0.1686912829099151,0.0,0.0,0.0,0.4174933798576095,0.0,0.0,0.12983470926235813,0.0,0.0,0.16022942186499667
1153.977777777778,6.6,4.7,0.17390443919655882,0.0,0.0,0.22819902872759368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5827322432160259,0.0,0.2167521511037544,0.0,0.0,0.0,0.2482803810553585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5827322432160259,0.0,0.22819902872759368,0.0,0.0,0.0,0.0,0.0,0.0,0.17563536205140917,0.0,0.0,0.2167521511037544
1153.977777777778,3.4,5.0,0.12348656352682917,0.4010326947849105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15391198982906862,0.48494868243031203,0.0,0.0,0.0,0.0,0.0,0.0,0.360297623153346,0.0,0.48494868243031203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4010326947849105,0.0,0.0,0.12471566219770283,0.0,0.0,0.15391198982906862
1153.977777777778,4.8,3.1,0.25548681962907643,0.0,0.0,0.3352521900039618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5545370696044906,0.0,0.0,0.0,0.31843533143318986,0.0,0.0,0.0,0.3647541444323517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3352521900039618,0.0,0.0,0.0,0.0,0.0,0.0,0.258029756297353,0.0,0.0,0.31843533143318986
1153.977777777778,5.5,3.361290322580645,0.7035965579785829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.710599664790725,0.0,0.0,0.0
1153.977777777778,5.1,4.7,0.30701682343803904,0.0,0.0,0.4028703420986505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3826616342439712,0.0,0.0,0.0,0.4383226458494591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4028703420986505,0.0,0.0,0.0,0.0,0.0,0.0,0.31007265363402275,0.0,0.0,0.3826616342439712
1153.977777777778,8.2,4.1,0.22146138804517487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48068448045739276,0.0,0.0,0.0,0.27602649171571453,0.0,0.0,0.0,0.3161766201422686,0.0,0.0,0.0,0.6461594642690127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22366565942436037,0.0,0.0,0.27602649171571453
1153.977777777778,5.7,4.3,0.10724886832798089,0.0,0.0,0.14073296632132845,0.0,0.0,0.5175252208030894,0.5175252208030894,0.0,0.0,0.0,0.0,0.0,0.5175252208030894,0.0,0.0,0.0,0.0,0.0,0.1336735452006401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31292078458448863,0.0,0.0,0.0,0.0,0.0,0.0,0.14073296632132845,0.0,0.0,0.0,0.0,0.0,0.0,0.1083163483658879,0.0,0.0,0.1336735452006401
1153.977777777778,1.6,2.0,0.30701682343803904,0.0,0.0,0.4028703420986505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3826616342439712,0.0,0.0,0.0,0.4383226458494591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4028703420986505,0.0,0.0,0.0,0.0,0.0,0.0,0.31007265363402275,0.0,0.0,0.3826616342439712
1153.977777777778,3.1,3.4,0.25548681962907643,0.0,0.0,0.3352521900039618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5545370696044906,0.0,0.0,0.0,0.31843533143318986,0.0,0.0,0.0,0.3647541444323517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3352521900039618,0.0,0.0,0.0,0.0,0.0,0.0,0.258029756297353,0.0,0.0,0.31843533143318986
